,OrderID,ShipDate,ShipMode,CustomerID,AddressID,OrderDate
4347,US-2016-135209,2016-12-31,Second Class,MH-17290,MH-17290A2,2016-09-18
4348,CA-2017-148145,2017-03-23,Standard Class,SW-20275,SW-20275A6,2017-11-24
4349,CA-2015-103870,2015-12-31,Standard Class,SP-20860,SP-20860A3,2017-11-24
4350,CA-2015-111017,2015-08-06,Standard Class,SC-20695,SC-20695A1,2017-04-11
4351,CA-2017-116988,2017-06-29,Second Class,PW-19030,PW-19030A5,2017-04-11
4352,US-2014-169390,2014-02-10,Second Class,CS-12250,CS-12250A9,2017-12-10
4353,CA-2016-168774,2016-09-09,Standard Class,RP-19855,RP-19855A4,2017-12-10
4354,CA-2017-161592,2017-04-10,Standard Class,CS-12175,CS-12175A1,2017-11-24
4355,US-2017-131961,2017-12-11,First Class,MJ-17740,MJ-17740A7,2015-12-04
4356,CA-2016-102498,2016-07-25,First Class,JG-15160,JG-15160A9,2015-12-04
4357,CA-2015-113222,2015-11-09,Same Day,AG-10765,AG-10765A4,2017-12-11
4358,US-2015-144771,2015-10-04,First Class,CK-12205,CK-12205A4,2017-12-11
4359,CA-2015-162376,2015-11-25,Second Class,HD-14785,HD-14785A1,2017-12-11
4360,CA-2017-128076,2017-02-07,Standard Class,BO-11350,BO-11350A4,2016-05-21
4361,US-2015-163825,2015-06-19,First Class,LC-16885,LC-16885A1,2017-02-17
4362,CA-2016-105662,2016-05-09,Standard Class,RB-19465,RB-19465A2,2017-05-20
4363,CA-2017-152198,2017-09-10,First Class,JD-16015,JD-16015A6,2017-05-20
4364,CA-2016-114307,2016-07-26,Standard Class,MF-17665,MF-17665A5,2017-05-20
4365,CA-2016-159891,2016-02-06,Standard Class,BF-11170,BF-11170A1,2017-05-20
4366,CA-2016-112578,2017-01-02,Standard Class,FO-14305,FO-14305A3,2017-05-20
4367,CA-2015-107083,2015-11-27,Standard Class,BB-11545,BB-11545A5,2017-09-11
4368,CA-2015-151722,2015-10-09,Standard Class,IL-15100,IL-15100A1,2017-09-11
4369,CA-2016-151148,2016-09-13,Same Day,PO-19180,PO-19180A9,2016-11-05
4370,CA-2017-115882,2017-09-17,First Class,DB-13555,DB-13555A3,2016-11-05
4371,CA-2015-132276,2015-02-28,Standard Class,LC-16960,LC-16960A4,2016-11-05
4372,CA-2016-163636,2016-12-09,Second Class,MP-18175,MP-18175A8,2017-07-23
4373,CA-2016-102813,2016-07-03,First Class,EA-14035,EA-14035A11,2017-07-23
4374,CA-2017-135377,2017-12-18,Standard Class,BP-11095,BP-11095A11,2016-11-18
4375,CA-2015-165813,2015-03-22,Second Class,BM-11785,BM-11785A2,2014-04-25
4376,CA-2015-133585,2015-03-04,First Class,CM-12715,CM-12715A4,2014-04-25
4377,CA-2016-116911,2016-09-20,Standard Class,JD-16150,JD-16150A8,2014-04-25
4378,US-2017-129224,2017-03-23,Standard Class,AS-10630,AS-10630A3,2015-11-30
4379,CA-2017-145765,2017-06-02,Standard Class,CM-11815,CM-11815A4,2015-11-30
4380,CA-2017-126914,2017-06-19,Standard Class,JE-15715,JE-15715A2,2015-10-25
4381,CA-2015-169572,2015-09-12,Standard Class,AG-10525,AG-10525A3,2015-10-25
4382,CA-2017-162075,2017-03-24,Standard Class,TT-21220,TT-21220A3,2015-07-20
4383,CA-2014-162992,2014-12-21,First Class,BP-11095,BP-11095A10,2015-07-20
4384,CA-2016-106397,2016-07-13,Standard Class,MJ-17740,MJ-17740A6,2015-07-20
4385,US-2016-150140,2016-04-10,Standard Class,VM-21685,VM-21685A3,2015-07-20
4386,CA-2014-116666,2014-05-10,First Class,KT-16480,KT-16480A5,2016-10-27
4387,CA-2017-148992,2017-11-27,Standard Class,CS-12250,CS-12250A1,2016-10-27
4388,CA-2016-140935,2016-11-12,First Class,AB-10015,AB-10015A1,2017-11-20
4389,CA-2014-157644,2015-01-01,First Class,AH-10030,AH-10030A4,2017-11-20
4390,US-2017-100398,2017-08-23,Standard Class,DO-13435,DO-13435A7,2017-11-20
4391,CA-2016-113082,2016-09-16,Standard Class,MC-17590,MC-17590A4,2017-11-20
4392,US-2017-110646,2017-10-31,Standard Class,JF-15190,JF-15190A7,2016-09-08
4393,CA-2017-120614,2017-06-04,Standard Class,SM-20950,SM-20950A10,2016-09-08
4394,US-2016-140172,2016-03-13,Standard Class,SP-20650,SP-20650A1,2014-07-20
4395,CA-2015-127754,2015-07-31,Standard Class,CK-12760,CK-12760A7,2014-07-20
4396,CA-2015-144274,2015-11-25,Second Class,PW-19240,PW-19240A5,2016-11-15
4397,CA-2015-142930,2015-12-02,Standard Class,EB-14170,EB-14170A2,2014-07-07
4398,CA-2017-100622,2017-11-07,Standard Class,DK-13090,DK-13090A4,2014-07-07
4399,CA-2017-117156,2017-03-23,Second Class,TB-21055,TB-21055A5,2016-03-17
4400,CA-2015-115399,2015-12-22,First Class,AG-10900,AG-10900A2,2016-03-17
4401,US-2014-157847,2014-04-06,Second Class,SC-20020,SC-20020A1,2016-03-17
4402,CA-2015-115168,2015-06-09,Standard Class,BB-11545,BB-11545A8,2016-12-26
4403,CA-2014-109680,2014-10-09,First Class,VP-21760,VP-21760A6,2014-09-02
4404,CA-2016-167983,2016-08-24,Second Class,RP-19270,RP-19270A1,2015-07-05
4405,CA-2015-145324,2015-11-19,Standard Class,DH-13675,DH-13675A4,2015-07-05
4406,CA-2015-153423,2015-06-27,Standard Class,SW-20455,SW-20455A3,2016-11-20
4407,US-2017-132675,2017-09-28,Standard Class,KF-16285,KF-16285A6,2016-11-20
4408,CA-2014-153808,2014-04-10,Second Class,FH-14275,FH-14275A3,2016-11-20
4409,US-2016-112396,2016-02-13,Standard Class,JR-16210,JR-16210A2,2014-05-06
4410,CA-2014-141173,2014-11-20,Second Class,JC-16105,JC-16105A5,2014-05-06
4411,CA-2017-156664,2017-12-23,Standard Class,BP-11290,BP-11290A1,2014-06-21
4412,CA-2015-140718,2015-07-04,First Class,FA-14230,FA-14230A7,2014-06-21
4413,CA-2014-119977,2014-10-13,Second Class,DN-13690,DN-13690A1,2014-06-21
4414,US-2015-115343,2015-09-25,First Class,FO-14305,FO-14305A10,2017-08-19
4415,CA-2017-163671,2017-12-30,Standard Class,DP-13105,DP-13105A2,2014-11-29
4416,CA-2017-135909,2017-10-20,Standard Class,JW-15220,JW-15220A1,2014-11-29
4417,US-2017-114356,2017-08-26,Standard Class,TT-21460,TT-21460A6,2017-04-09
4418,CA-2015-125934,2015-09-18,Standard Class,SN-20560,SN-20560A3,2014-12-20
4419,CA-2015-158148,2015-12-26,Standard Class,JM-15865,JM-15865A4,2014-12-17
4420,CA-2014-120411,2014-09-23,First Class,SB-20185,SB-20185A5,2015-11-17
4421,CA-2016-158260,2016-11-08,Standard Class,CC-12475,CC-12475A8,2014-03-04
4422,CA-2017-101805,2017-12-06,Standard Class,SH-19975,SH-19975A2,2017-05-18
4423,US-2014-105137,2014-10-10,Same Day,RB-19435,RB-19435A3,2017-05-18
4424,CA-2017-142489,2017-11-16,Second Class,TC-21295,TC-21295A4,2017-05-18
4425,US-2016-141264,2016-08-19,Standard Class,CT-11995,CT-11995A6,2017-05-18
4426,CA-2017-126928,2017-09-23,Standard Class,GZ-14470,GZ-14470A9,2017-05-18
4427,US-2015-107944,2015-03-25,First Class,AM-10360,AM-10360A3,2017-09-22
4428,CA-2016-135594,2016-07-03,Second Class,AH-10120,AH-10120A7,2017-03-21
4429,US-2017-115252,2017-10-25,Standard Class,MY-18295,MY-18295A11,2017-09-14
4430,CA-2014-107398,2014-08-30,Standard Class,BS-11590,BS-11590A1,2016-11-03
4431,CA-2014-169642,2014-07-30,Second Class,BB-10990,BB-10990A5,2016-11-03
4432,CA-2017-103968,2017-12-07,Standard Class,ML-17755,ML-17755A1,2016-11-03
4433,CA-2016-147256,2016-10-21,Second Class,FC-14245,FC-14245A1,2016-11-03
4434,CA-2016-162159,2016-09-18,First Class,CR-12625,CR-12625A1,2016-11-03
4435,CA-2015-111038,2015-12-06,Standard Class,LC-16960,LC-16960A1,2016-05-03
4436,CA-2014-124723,2014-08-12,Standard Class,GZ-14470,GZ-14470A6,2016-05-03
4437,CA-2016-167241,2016-08-22,Standard Class,BD-11320,BD-11320A2,2016-05-03
4438,CA-2015-163237,2015-08-09,Second Class,EM-14095,EM-14095A3,2016-12-27
4439,CA-2016-150483,2016-06-04,Standard Class,BP-11290,BP-11290A5,2016-12-27
4440,US-2016-126431,2016-07-01,Same Day,SU-20665,SU-20665A3,2016-07-22
4441,CA-2016-139934,2016-12-20,First Class,AY-10555,AY-10555A2,2016-07-22
4442,CA-2015-109603,2015-02-01,Standard Class,EM-13825,EM-13825A7,2016-07-22
4443,CA-2017-160661,2017-11-01,Standard Class,SA-20830,SA-20830A8,2016-07-22
4444,CA-2017-102610,2017-11-08,Standard Class,CA-12265,CA-12265A2,2014-11-16
4445,US-2016-144057,2016-05-13,Standard Class,CV-12805,CV-12805A4,2014-11-16
4446,CA-2014-160276,2014-04-08,Standard Class,AH-10690,AH-10690A1,2014-11-16
4447,CA-2014-132983,2014-05-03,Standard Class,DS-13180,DS-13180A7,2014-11-16
4448,CA-2016-145709,2016-10-08,Standard Class,AH-10690,AH-10690A2,2015-06-19
4449,CA-2017-133928,2017-06-17,Standard Class,ZC-21910,ZC-21910A4,2015-06-19
4450,CA-2016-168032,2016-02-03,Standard Class,DF-13135,DF-13135A1,2015-06-19
4451,CA-2015-143616,2015-09-29,Second Class,SS-20140,SS-20140A8,2016-07-04
4452,US-2015-168704,2015-04-17,Standard Class,FP-14320,FP-14320A3,2016-07-04
4453,CA-2017-143252,2017-12-24,Standard Class,HE-14800,HE-14800A3,2016-07-04
4454,CA-2016-102134,2016-03-19,Standard Class,SP-20545,SP-20545A5,2016-07-04
4455,CA-2017-130036,2017-08-27,Same Day,BP-11185,BP-11185A1,2015-09-03
4456,CA-2015-134117,2015-12-19,Second Class,PG-18895,PG-18895A4,2015-09-03
4457,CA-2014-130918,2014-08-24,Second Class,JP-15520,JP-15520A6,2017-08-07
4458,CA-2016-159023,2016-11-05,First Class,NW-18400,NW-18400A4,2017-03-13
4459,CA-2017-111717,2017-10-16,Standard Class,SW-20245,SW-20245A7,2017-09-28
4460,CA-2014-154592,2014-12-08,First Class,EH-14005,EH-14005A3,2017-09-28
4461,CA-2014-128622,2014-11-17,Second Class,SC-20260,SC-20260A1,2017-09-28
4462,CA-2017-148355,2017-12-28,Standard Class,NC-18535,NC-18535A7,2017-09-28
4463,CA-2014-132913,2014-12-26,First Class,AS-10090,AS-10090A8,2017-09-28
4464,CA-2017-150910,2017-12-28,Standard Class,JL-15130,JL-15130A6,2017-09-28
4465,CA-2014-156790,2014-08-10,Second Class,VG-21790,VG-21790A4,2015-08-07
4466,CA-2014-126480,2014-09-24,Standard Class,HG-14965,HG-14965A11,2017-11-24
4467,CA-2017-105620,2017-12-28,First Class,JH-15430,JH-15430A2,2017-11-24
4468,CA-2017-150266,2017-11-30,Standard Class,RO-19780,RO-19780A2,2017-11-24
4469,CA-2016-157280,2016-11-07,First Class,LW-17125,LW-17125A1,2017-11-24
4470,CA-2017-106691,2017-11-12,Standard Class,CC-12370,CC-12370A5,2017-05-08
4471,CA-2016-134180,2016-11-07,Standard Class,JP-16135,JP-16135A1,2017-09-29
4472,CA-2014-166730,2015-01-01,First Class,DD-13570,DD-13570A5,2017-09-29
4473,CA-2017-157469,2017-12-07,Standard Class,ES-14080,ES-14080A2,2017-09-29
4474,CA-2017-122308,2017-03-28,Standard Class,MV-17485,MV-17485A1,2017-09-29
4475,US-2014-149034,2014-11-21,First Class,RD-19900,RD-19900A8,2017-09-29
4476,CA-2017-159226,2017-04-27,Second Class,RL-19615,RL-19615A5,2017-09-29
4477,CA-2017-156622,2017-11-26,First Class,JP-15460,JP-15460A5,2017-10-22
4478,CA-2014-119529,2014-11-05,Second Class,DM-13345,DM-13345A3,2017-10-22
4479,CA-2015-150413,2015-10-24,Second Class,CS-11860,CS-11860A5,2014-03-24
4480,CA-2014-108182,2014-02-10,Second Class,DL-13315,DL-13315A3,2016-11-03
4481,CA-2016-110898,2016-03-12,Standard Class,LC-16870,LC-16870A2,2016-11-03
4482,CA-2015-123092,2015-12-07,Standard Class,JG-15115,JG-15115A3,2016-11-03
4483,US-2015-128587,2015-12-30,Standard Class,HM-14860,HM-14860A8,2016-11-03
4484,US-2017-139577,2017-10-06,Standard Class,TN-21040,TN-21040A1,2016-11-03
4485,CA-2017-159100,2017-10-21,Standard Class,VP-21760,VP-21760A7,2016-11-03
4486,CA-2014-109043,2014-08-17,First Class,CS-12355,CS-12355A2,2016-11-03
4487,US-2017-116491,2017-11-13,First Class,PG-18820,PG-18820A8,2015-09-05
4488,CA-2017-122763,2017-03-20,Same Day,HG-14845,HG-14845A4,2015-09-05
4489,CA-2017-137785,2017-05-17,Standard Class,MH-18115,MH-18115A2,2015-09-05
4490,CA-2014-133389,2014-06-22,Same Day,TB-21280,TB-21280A5,2017-08-14
4491,CA-2014-103807,2014-12-09,Standard Class,EM-13825,EM-13825A5,2014-12-01
4492,CA-2015-102855,2015-04-06,Same Day,JF-15415,JF-15415A5,2014-12-01
4493,CA-2017-107825,2017-11-18,Same Day,NB-18655,NB-18655A6,2014-12-01
4494,CA-2017-106047,2017-07-18,Standard Class,CS-11860,CS-11860A1,2014-12-01
4495,CA-2017-127803,2017-05-23,Standard Class,ND-18460,ND-18460A4,2017-06-18
4496,CA-2015-137071,2015-12-21,First Class,ED-13885,ED-13885A5,2017-06-18
4497,CA-2016-121447,2016-02-22,First Class,EA-14035,EA-14035A4,2017-12-02
4498,CA-2017-143084,2017-03-22,Standard Class,BP-11050,BP-11050A3,2014-11-21
4499,CA-2016-131639,2016-12-23,Standard Class,NS-18640,NS-18640A8,2016-04-10
4500,CA-2016-161361,2016-03-28,Second Class,MV-17485,MV-17485A7,2016-04-10
4501,CA-2014-100706,2014-12-18,Second Class,LE-16810,LE-16810A2,2014-06-30
4502,CA-2015-129525,2015-11-20,Standard Class,VP-21760,VP-21760A2,2014-06-30
4503,US-2016-141880,2016-08-23,First Class,TC-21475,TC-21475A5,2014-12-24
4504,CA-2015-165799,2015-07-02,First Class,SG-20470,SG-20470A6,2014-12-24
4505,CA-2016-102127,2016-07-02,Standard Class,VP-21760,VP-21760A3,2014-12-24
4506,US-2016-152415,2016-09-22,Standard Class,PO-18865,PO-18865A2,2014-12-24
4507,CA-2014-138198,2014-07-23,Standard Class,JL-15130,JL-15130A4,2014-12-24
4508,CA-2017-128041,2017-09-01,Same Day,RW-19540,RW-19540A6,2014-12-24
4509,CA-2017-105823,2017-06-26,Standard Class,RB-19465,RB-19465A6,2017-05-23
4510,CA-2014-152268,2014-09-07,Standard Class,SC-20095,SC-20095A4,2016-11-10
4511,CA-2015-148873,2015-10-05,Standard Class,EM-13960,EM-13960A1,2016-11-10
4512,CA-2015-166492,2015-04-10,First Class,RP-19390,RP-19390A11,2016-10-02
4513,CA-2017-157420,2017-11-21,Same Day,HZ-14950,HZ-14950A1,2016-09-06
4514,CA-2016-117121,2016-12-21,Standard Class,AB-10105,AB-10105A3,2016-10-27
4515,CA-2014-138177,2014-09-24,Standard Class,ND-18460,ND-18460A2,2017-10-22
4516,CA-2014-114335,2014-10-03,Standard Class,XP-21865,XP-21865A6,2016-09-15
4517,CA-2015-168760,2015-09-26,Second Class,MM-18280,MM-18280A9,2016-09-15
4518,CA-2016-168830,2016-11-13,Standard Class,ML-17395,ML-17395A7,2016-09-25
4519,CA-2017-137463,2017-12-20,Second Class,KM-16225,KM-16225A5,2017-06-10
4520,CA-2014-124513,2014-09-25,Standard Class,SL-20155,SL-20155A2,2014-02-20
4521,CA-2015-165554,2015-05-22,Standard Class,AJ-10780,AJ-10780A6,2014-02-20
4522,CA-2014-141838,2014-03-31,Second Class,DK-12835,DK-12835A4,2017-02-20
4523,CA-2017-117009,2017-09-28,Standard Class,BK-11260,BK-11260A2,2014-11-02
4524,CA-2015-128993,2015-09-17,Second Class,CC-12670,CC-12670A2,2014-11-02
4525,CA-2015-160227,2015-11-04,First Class,ED-13885,ED-13885A3,2017-07-17
4526,CA-2015-149097,2015-10-24,Standard Class,SV-20785,SV-20785A9,2017-07-17
4527,CA-2016-132304,2016-06-18,Standard Class,AR-10825,AR-10825A4,2017-07-17
4528,CA-2015-136420,2015-11-21,First Class,CS-12250,CS-12250A10,2017-09-08
4529,CA-2016-101623,2016-03-06,Standard Class,RR-19525,RR-19525A2,2016-11-14
4530,US-2014-151015,2014-10-20,Standard Class,BD-11500,BD-11500A6,2016-11-14
4531,CA-2017-152968,2017-05-30,Standard Class,BM-11785,BM-11785A1,2016-11-14
4532,CA-2016-150077,2016-02-10,Standard Class,MS-17365,MS-17365A5,2014-10-10
4533,CA-2016-106278,2016-09-05,Second Class,BM-11140,BM-11140A3,2014-10-10
4534,CA-2017-147550,2017-12-05,First Class,KE-16420,KE-16420A6,2015-03-19
4535,CA-2015-136105,2015-06-16,Standard Class,SZ-20035,SZ-20035A10,2017-07-08
4536,CA-2016-142524,2016-09-08,Standard Class,MB-18085,MB-18085A3,2017-07-08
4537,CA-2014-136336,2014-04-26,Standard Class,DB-13555,DB-13555A7,2017-07-08
4538,US-2015-136259,2015-11-08,First Class,CB-12415,CB-12415A2,2017-07-08
4539,US-2014-124625,2014-11-07,Standard Class,SP-20650,SP-20650A6,2015-02-27
4540,CA-2016-108105,2016-02-23,Standard Class,GW-14605,GW-14605A7,2015-02-27
4541,CA-2017-166898,2017-09-13,Second Class,KH-16630,KH-16630A2,2017-06-16
4542,CA-2017-169005,2017-11-06,Standard Class,BG-11035,BG-11035A2,2017-03-30
4543,CA-2015-104038,2015-02-08,First Class,LO-17170,LO-17170A2,2015-07-12
4544,CA-2016-126102,2016-09-12,Second Class,DV-13465,DV-13465A1,2015-07-12
4545,CA-2016-143406,2016-09-30,Standard Class,LR-17035,LR-17035A5,2015-07-12
4546,CA-2015-150308,2015-12-20,Standard Class,RR-19525,RR-19525A5,2015-07-12
4547,CA-2016-131093,2016-09-20,Second Class,TS-21610,TS-21610A4,2015-07-12
4548,US-2017-148831,2017-10-15,First Class,AH-10210,AH-10210A9,2015-07-12
4549,CA-2015-162950,2015-07-03,Second Class,DW-13585,DW-13585A1,2015-07-12
4550,US-2015-132836,2015-06-05,Standard Class,AJ-10945,AJ-10945A4,2017-04-30
4551,US-2014-158365,2014-04-17,Standard Class,SV-20785,SV-20785A6,2014-07-13
4552,CA-2017-152933,2017-10-16,Standard Class,MG-17650,MG-17650A6,2014-12-27
4553,CA-2015-163181,2015-11-12,Standard Class,AB-10105,AB-10105A4,2014-12-27
4554,CA-2015-132941,2015-05-28,First Class,MM-18280,MM-18280A5,2016-02-27
4555,CA-2014-132010,2014-10-15,First Class,MA-17995,MA-17995A1,2015-03-23
4556,CA-2016-135461,2016-02-10,Second Class,EB-13975,EB-13975A3,2015-03-23
4557,CA-2017-153045,2017-01-24,Second Class,NS-18505,NS-18505A1,2017-10-21
4558,US-2016-155971,2016-06-12,Standard Class,RB-19795,RB-19795A7,2014-12-31
4559,CA-2017-122007,2017-03-20,Second Class,JK-15325,JK-15325A1,2014-05-05
4560,CA-2017-162250,2017-11-24,Same Day,PR-18880,PR-18880A1,2015-12-04
4561,US-2016-158288,2016-11-28,Second Class,EH-13945,EH-13945A7,2015-12-04
4562,CA-2016-128916,2016-08-20,Second Class,MA-17560,MA-17560A9,2015-12-04
4563,CA-2015-157028,2015-12-03,Standard Class,MA-17995,MA-17995A4,2017-09-26
4564,CA-2017-112473,2017-06-01,Standard Class,JL-15505,JL-15505A3,2014-12-09
4565,US-2017-147655,2017-09-05,First Class,AS-10045,AS-10045A6,2017-12-03
4566,CA-2016-130911,2016-03-26,Second Class,DC-12850,DC-12850A4,2017-12-03
4567,CA-2017-100055,2017-06-01,Standard Class,MD-17860,MD-17860A1,2017-12-03
4568,CA-2015-157805,2015-09-04,Standard Class,RH-19510,RH-19510A5,2015-11-08
4569,CA-2016-124254,2016-04-17,Standard Class,TB-21175,TB-21175A3,2014-04-19
4570,CA-2014-123400,2014-02-09,Standard Class,EB-13930,EB-13930A5,2015-05-25
4571,CA-2014-106971,2014-09-08,Standard Class,BM-11785,BM-11785A3,2015-05-25
4572,CA-2017-123029,2017-10-02,Second Class,BT-11530,BT-11530A3,2017-07-17
4573,CA-2016-139409,2016-09-07,First Class,FW-14395,FW-14395A2,2016-12-12
4574,US-2017-166688,2017-05-26,Standard Class,RD-19480,RD-19480A6,2016-12-12
4575,CA-2015-126970,2015-09-24,Standard Class,TP-21130,TP-21130A7,2016-12-12
4576,US-2016-165505,2016-01-27,Standard Class,CB-12535,CB-12535A7,2016-12-12
4577,US-2014-157070,2014-06-06,Standard Class,QJ-19255,QJ-19255A2,2014-04-11
4578,US-2015-106873,2015-09-29,Second Class,KM-16720,KM-16720A5,2015-06-09
4579,CA-2016-132990,2016-08-03,Second Class,KM-16660,KM-16660A5,2014-07-27
4580,CA-2014-102645,2014-01-28,Standard Class,IM-15055,IM-15055A2,2015-07-31
4581,CA-2014-134215,2014-08-08,Standard Class,ML-17395,ML-17395A2,2016-09-19
4582,CA-2016-118934,2016-08-14,Standard Class,GH-14410,GH-14410A7,2016-06-10
4583,CA-2016-160108,2016-12-12,Standard Class,AG-10900,AG-10900A7,2016-08-26
4584,CA-2015-164007,2015-06-12,Standard Class,MG-17695,MG-17695A3,2017-11-02
4585,CA-2016-100300,2016-06-26,Second Class,MJ-17740,MJ-17740A3,2017-11-02
4586,CA-2016-140571,2016-03-19,Standard Class,SJ-20125,SJ-20125A2,2017-11-02
4587,US-2016-155768,2016-12-01,Same Day,LB-16795,LB-16795A7,2017-11-02
4588,CA-2017-119424,2017-06-14,Second Class,SB-20185,SB-20185A4,2017-11-02
4589,CA-2016-118178,2016-03-24,Standard Class,CC-12610,CC-12610A5,2017-11-02
4590,CA-2016-166618,2016-11-18,Standard Class,DP-13000,DP-13000A5,2016-12-26
4591,CA-2017-156776,2017-08-11,Standard Class,JL-15505,JL-15505A1,2016-12-26
4592,US-2015-130512,2015-08-25,Standard Class,SM-20320,SM-20320A4,2016-12-26
4593,CA-2015-141810,2015-11-07,Standard Class,BB-10990,BB-10990A4,2016-12-26
4594,CA-2014-146843,2014-12-06,Standard Class,PB-19150,PB-19150A7,2016-12-26
4595,CA-2014-103310,2014-05-15,Standard Class,GM-14680,GM-14680A6,2016-12-26
4596,CA-2016-152688,2016-10-20,First Class,NR-18550,NR-18550A3,2016-12-05
4597,CA-2016-153836,2016-11-03,Standard Class,EH-13765,EH-13765A8,2017-08-28
4598,CA-2016-104689,2016-12-05,Standard Class,FH-14365,FH-14365A3,2017-08-28
4599,CA-2016-146423,2016-04-21,Same Day,BT-11680,BT-11680A3,2015-07-16
4600,CA-2017-140781,2017-08-07,Standard Class,AB-10105,AB-10105A5,2015-07-16
4601,CA-2017-141747,2017-08-08,Second Class,SC-20230,SC-20230A2,2015-07-16
4602,CA-2017-142776,2017-12-14,Second Class,RS-19870,RS-19870A1,2015-05-26
4603,CA-2015-167479,2015-03-19,Standard Class,AI-10855,AI-10855A9,2015-05-26
4604,CA-2014-144071,2014-12-15,Standard Class,DJ-13420,DJ-13420A4,2015-05-26
4605,US-2017-120908,2017-10-02,First Class,BF-10975,BF-10975A4,2015-05-26
4606,CA-2016-152646,2016-11-26,Standard Class,TH-21235,TH-21235A7,2015-05-28
4607,CA-2017-103765,2017-11-30,Standard Class,JG-15310,JG-15310A1,2015-05-28
4608,US-2017-118157,2017-11-17,First Class,AW-10930,AW-10930A7,2015-05-28
4609,US-2015-164238,2015-08-20,Standard Class,JW-15955,JW-15955A4,2015-05-28
4610,CA-2017-103212,2017-10-14,First Class,MH-18025,MH-18025A1,2017-11-09
4611,CA-2017-121160,2017-11-04,Same Day,FM-14290,FM-14290A9,2016-01-24
4612,CA-2017-140515,2017-03-24,Standard Class,GZ-14545,GZ-14545A1,2016-12-31
4613,CA-2014-153619,2014-11-03,Same Day,TC-21535,TC-21535A1,2016-12-31
4614,CA-2017-133718,2017-07-26,First Class,TB-21520,TB-21520A9,2016-09-05
4615,CA-2014-148383,2014-12-31,Standard Class,RP-19390,RP-19390A2,2016-09-05
4616,CA-2016-126732,2016-09-06,Standard Class,LR-16915,LR-16915A5,2015-09-04
4617,CA-2017-138156,2017-02-14,First Class,MM-17260,MM-17260A2,2015-09-21
4618,CA-2017-110310,2017-11-02,Standard Class,NB-18655,NB-18655A5,2015-09-21
4619,CA-2014-113271,2014-07-14,Standard Class,DS-13030,DS-13030A4,2017-12-24
4620,CA-2017-130106,2017-05-26,Standard Class,VF-21715,VF-21715A1,2017-12-24
4621,CA-2016-127761,2016-11-14,Standard Class,SW-20275,SW-20275A3,2015-10-05
4622,CA-2016-105354,2016-12-06,Standard Class,PW-19030,PW-19030A8,2017-09-09
4623,CA-2017-155712,2017-03-08,Standard Class,KD-16615,KD-16615A5,2017-09-09
4624,CA-2017-102309,2017-09-25,Second Class,DO-13645,DO-13645A3,2017-09-09
4625,CA-2014-168368,2014-02-15,Second Class,GA-14725,GA-14725A8,2017-09-09
4626,CA-2017-167976,2017-11-14,Second Class,JL-15505,JL-15505A2,2016-11-13
4627,CA-2017-111388,2017-09-02,Same Day,SU-20665,SU-20665A5,2016-11-13
4628,CA-2015-124499,2015-10-13,Standard Class,FM-14380,FM-14380A9,2016-11-13
4629,US-2017-128118,2017-12-01,Standard Class,MY-17380,MY-17380A7,2016-11-13
4630,CA-2014-125759,2014-02-09,First Class,NM-18445,NM-18445A3,2015-10-15
4631,CA-2015-151869,2015-09-25,Same Day,CS-11950,CS-11950A4,2017-08-03
4632,US-2017-102183,2017-08-28,Standard Class,PK-19075,PK-19075A10,2017-08-03
4633,CA-2016-100510,2016-05-17,Standard Class,HM-14860,HM-14860A6,2015-08-21
4634,CA-2017-146983,2017-09-06,Standard Class,AH-10210,AH-10210A7,2015-08-21
4635,US-2014-134054,2014-10-10,Same Day,FC-14335,FC-14335A2,2017-03-12
4636,CA-2016-113236,2016-05-29,Second Class,CP-12085,CP-12085A5,2017-04-27
4637,CA-2017-122539,2017-12-05,Standard Class,SC-20305,SC-20305A6,2017-04-27
4638,CA-2016-166772,2016-09-24,Standard Class,HJ-14875,HJ-14875A1,2017-04-27
4639,US-2017-152898,2017-09-15,Standard Class,CB-12025,CB-12025A7,2016-09-11
4640,CA-2016-160486,2017-01-04,Standard Class,EH-14185,EH-14185A5,2016-09-11
4641,CA-2017-102218,2017-09-04,Second Class,LW-17215,LW-17215A3,2017-10-22
4642,CA-2014-161032,2014-11-23,Standard Class,MK-17905,MK-17905A4,2017-10-22
4643,CA-2015-102778,2015-11-24,First Class,JH-15820,JH-15820A4,2015-08-02
4644,CA-2017-154011,2017-06-26,Standard Class,DB-13270,DB-13270A6,2015-08-02
4645,US-2017-165456,2017-12-03,First Class,TB-21625,TB-21625A2,2016-08-12
4646,CA-2014-111857,2014-04-26,Second Class,NM-18445,NM-18445A4,2014-05-30
4647,CA-2014-163650,2014-09-25,First Class,TT-21220,TT-21220A1,2016-04-26
4648,CA-2017-124114,2017-03-02,Same Day,RS-19765,RS-19765A7,2017-05-14
4649,US-2017-116505,2017-11-21,Second Class,TB-21625,TB-21625A7,2017-05-14
4650,CA-2017-161340,2017-06-01,Standard Class,AM-10360,AM-10360A2,2017-04-08
4651,US-2015-163433,2015-04-22,Second Class,MP-17965,MP-17965A4,2017-04-08
4652,CA-2015-137603,2015-09-24,Standard Class,MH-17290,MH-17290A1,2017-02-17
4653,CA-2014-128237,2014-03-30,Standard Class,CA-12265,CA-12265A8,2017-02-17
4654,US-2016-102141,2016-08-31,Standard Class,KD-16615,KD-16615A4,2017-06-24
