AddressID,Country,City,State,PostalCode,Region
JF-15565A8,United States,San Antonio,Texas,78207,Central
NM-18520A1,United States,Amarillo,Texas,79109,Central
AG-10270A3,United States,Lawrence,Massachusetts,1841,East
BF-11275A1,United States,Columbus,Georgia,31907,South
JC-15775A4,United States,Los Angeles,California,90032,West
PV-18985A4,United States,Cambridge,Massachusetts,2138,East
DO-13645A6,United States,Salt Lake City,Utah,84106,West
HA-14905A7,United States,New York City,New York,10035,East
SH-20395A6,United States,Cuyahoga Falls,Ohio,44221,East
JM-16195A5,United States,Wilmington,North Carolina,28403,South
DK-13225A3,United States,New York City,New York,10035,East
CM-12715A1,United States,Philadelphia,Pennsylvania,19140,East
BF-10975A5,United States,New York City,New York,10009,East
SF-20965A1,United States,Philadelphia,Pennsylvania,19134,East
CB-12025A2,United States,Los Angeles,California,90049,West
TC-20980A4,United States,Long Beach,New York,11561,East
LW-17215A1,United States,Rochester,New York,14609,East
NS-18640A6,United States,San Francisco,California,94109,West
JM-15250A6,United States,Huntsville,Texas,77340,Central
RF-19345A6,United States,East Point,Georgia,30344,South
CA-12055A4,United States,New York City,New York,10009,East
KH-16690A2,United States,Springfield,Oregon,97477,West
LC-16960A3,United States,Arlington,Virginia,22204,South
JL-15130A2,United States,Wilmington,North Carolina,28403,South
DM-12955A4,United States,Yuma,Arizona,85364,West
MV-18190A7,United States,San Bernardino,California,92404,West
NS-18640A4,United States,Baltimore,Maryland,21215,East
AS-10630A5,United States,Seattle,Washington,98103,West
MT-17815A5,United States,San Francisco,California,94110,West
SR-20425A4,United States,New York City,New York,10035,East
DK-13375A8,United States,Seattle,Washington,98115,West
SV-20935A2,United States,Albuquerque,New Mexico,87105,West
RH-19510A3,United States,Los Angeles,California,90045,West
SB-20185A6,United States,Los Angeles,California,90045,West
CR-12820A2,United States,Houston,Texas,77041,Central
EG-13900A1,United States,Philadelphia,Pennsylvania,19140,East
RD-19930A4,United States,Chicago,Illinois,60623,Central
JM-15865A3,United States,San Angelo,Texas,76903,Central
LW-16825A4,United States,Pasadena,Texas,77506,Central
RW-19540A2,United States,Los Angeles,California,90049,West
BG-11695A4,United States,Garden City,Kansas,67846,Central
TT-21220A7,United States,Los Angeles,California,90045,West
EB-13930A3,United States,Chicago,Illinois,60653,Central
FP-14320A8,United States,Philadelphia,Pennsylvania,19134,East
JA-15970A7,United States,Modesto,California,95351,West
TS-21655A5,United States,Houston,Texas,77070,Central
DP-13000A3,United States,Chicago,Illinois,60610,Central
JD-15895A1,United States,Riverside,California,92503,West
GH-14485A1,United States,Dallas,Texas,75081,Central
RD-19585A3,United States,Los Angeles,California,90008,West
CS-12490A2,United States,Lakeland,Florida,33801,South
BF-11215A1,United States,New York City,New York,10035,East
NK-18490A6,United States,Philadelphia,Pennsylvania,19140,East
AZ-10750A1,United States,San Diego,California,92037,West
Co-12640A5,United States,Lawton,Oklahoma,73505,Central
AG-10675A2,United States,Salem,Virginia,24153,South
EM-14140A5,United States,Santa Ana,California,92704,West
CA-11965A3,United States,Rapid City,South Dakota,57701,Central
RB-19360A3,United States,Seattle,Washington,98115,West
RD-19720A4,United States,Middletown,Connecticut,6457,East
MS-17830A2,United States,Baltimore,Maryland,21215,East
PG-18820A12,United States,San Diego,California,92105,West
KB-16240A6,United States,Odessa,Texas,79762,Central
RB-19465A4,United States,Milford,Connecticut,6460,East
JD-15790A4,United States,Belleville,New Jersey,7109,East
JJ-15445A2,United States,New York City,New York,10035,East
LT-17110A6,United States,San Diego,California,92105,West
AH-10690A5,United States,San Francisco,California,94122,West
AB-10060A7,United States,Seattle,Washington,98105,West
FM-14380A8,United States,Jackson,Mississippi,39212,South
GH-14410A8,United States,Los Angeles,California,90049,West
HE-14800A1,United States,Chicago,Illinois,60623,Central
SZ-20035A1,United States,New York City,New York,10035,East
CM-12115A1,United States,Los Angeles,California,90008,West
TG-21310A4,United States,Des Moines,Washington,98198,West
DK-12985A3,United States,Springfield,Oregon,97477,West
SS-20410A5,United States,Philadelphia,Pennsylvania,19120,East
BM-11575A3,United States,Chicago,Illinois,60653,Central
MY-17380A5,United States,Chicago,Illinois,60623,Central
AG-10900A5,United States,Chicago,Illinois,60623,Central
SG-20470A4,United States,Rockville,Maryland,20852,East
CC-12370A1,United States,New York City,New York,10011,East
LR-16915A6,United States,Durham,North Carolina,27707,South
DB-13120A4,United States,Santa Barbara,California,93101,West
LP-17095A7,United States,Knoxville,Tennessee,37918,South
KD-16495A7,United States,New York City,New York,10024,East
SA-20830A5,United States,Daytona Beach,Florida,32114,South
BG-11035A6,United States,Nashville,Tennessee,37211,South
DM-12955A1,United States,Nashville,Tennessee,37211,South
MC-17845A6,United States,Dallas,Texas,75220,Central
ML-17395A3,United States,Murfreesboro,Tennessee,37130,South
RD-19930A1,United States,Dallas,Texas,75217,Central
AB-10015A3,United States,Arlington,Texas,76017,Central
EA-14035A7,United States,Pasadena,California,91104,West
SF-20065A1,United States,Everett,Massachusetts,2149,East
BC-11125A4,United States,Troy,New York,12180,East
PF-19165A1,United States,Sandy Springs,Georgia,30328,South
SE-20110A4,United States,San Jose,California,95123,West
CJ-12010A5,United States,Jacksonville,Florida,32216,South
PT-19090A3,United States,Jacksonville,Florida,32216,South
LH-16900A3,United States,New York City,New York,10009,East
BW-11200A3,United States,San Francisco,California,94122,West
BS-11365A3,United States,Columbus,Georgia,31907,South
DP-13390A1,United States,Aurora,Illinois,60505,Central
CS-12400A2,United States,Philadelphia,Pennsylvania,19134,East
MS-17365A4,United States,Chicago,Illinois,60653,Central
DK-12895A2,United States,Seattle,Washington,98103,West
SN-20560A4,United States,Roseville,Michigan,48066,Central
TC-21475A6,United States,Fayetteville,Arkansas,72701,South
AM-10705A3,United States,Jacksonville,North Carolina,28540,South
AJ-10960A1,United States,New York City,New York,10035,East
KH-16360A3,United States,Dover,Delaware,19901,East
LP-17095A5,United States,Aurora,Illinois,60505,Central
JE-15715A1,United States,New York City,New York,10009,East
MY-18295A4,United States,El Cajon,California,92020,West
FC-14245A6,United States,Springfield,Ohio,45503,East
ND-18460A6,United States,Mount Vernon,New York,10550,East
DB-13360A5,United States,Lakewood,Ohio,44107,East
LC-16960A2,United States,Tampa,Florida,33614,South
BD-11725A1,United States,Columbus,Georgia,31907,South
MC-17605A6,United States,Jacksonville,North Carolina,28540,South
SZ-20035A5,United States,Saint Charles,Illinois,60174,Central
DH-13675A3,United States,Miami,Florida,33180,South
LC-16885A12,United States,Troy,Ohio,45373,East
JO-15145A9,United States,Seattle,Washington,98103,West
MT-17815A2,United States,New York City,New York,10011,East
EB-13750A10,United States,Arlington,Virginia,22204,South
RS-19765A5,United States,Charlotte,North Carolina,28205,South
RB-19435A5,United States,Roseville,California,95661,West
OT-18730A3,United States,Detroit,Michigan,48234,Central
GZ-14545A4,United States,Los Angeles,California,90036,West
NL-18310A2,United States,San Francisco,California,94110,West
BG-11740A1,United States,Bakersfield,California,93309,West
MT-18070A4,United States,Tulsa,Oklahoma,74133,Central
BC-11125A8,United States,San Francisco,California,94122,West
GW-14605A2,United States,Houston,Texas,77036,Central
BD-11500A1,United States,Columbus,Georgia,31907,South
PV-18985A2,United States,League City,Texas,77573,Central
HM-14980A3,United States,Burlington,North Carolina,27217,South
EM-14065A4,United States,New York City,New York,10009,East
SF-20065A5,United States,Dallas,Texas,75220,Central
SC-20380A5,United States,Houston,Texas,77095,Central
ND-18370A7,United States,Long Beach,New York,11561,East
FC-14245A4,United States,Hialeah,Florida,33012,South
KL-16555A5,United States,Aurora,Illinois,60505,Central
XP-21865A2,United States,Belleville,New Jersey,7109,East
FP-14320A2,United States,New York City,New York,10024,East
PS-18760A4,United States,Andover,Massachusetts,1810,East
CW-11905A6,United States,Newark,Delaware,19711,East
KH-16360A1,United States,Arlington,Virginia,22204,South
TC-20980A2,United States,Decatur,Alabama,35601,South
YS-21880A2,United States,Hesperia,California,92345,West
CC-12220A6,United States,Chesapeake,Virginia,23320,South
ZD-21925A5,United States,Los Angeles,California,90036,West
JK-15370A2,United States,Huntsville,Alabama,35810,South
GM-14440A4,United States,Knoxville,Tennessee,37918,South
JW-15220A5,United States,Lawrence,Massachusetts,1841,East
BO-11350A5,United States,Philadelphia,Pennsylvania,19134,East
XP-21865A7,United States,Athens,Georgia,30605,South
MM-18055A6,United States,Great Falls,Montana,59405,West
TS-21655A3,United States,El Paso,Texas,79907,Central
JL-15235A3,United States,Kissimmee,Florida,34741,South
SZ-20035A7,United States,Seattle,Washington,98105,West
LR-17035A3,United States,Santa Clara,California,95051,West
SV-20365A3,United States,Los Angeles,California,90049,West
MG-17890A7,United States,Fresno,California,93727,West
NC-18415A4,United States,Fort Worth,Texas,76106,Central
SC-20680A4,United States,Seattle,Washington,98105,West
RO-19780A1,United States,San Francisco,California,94110,West
JL-15175A1,United States,San Francisco,California,94110,West
PW-19030A3,United States,Pompano Beach,Florida,33068,South
MF-18250A4,United States,Houston,Texas,77095,Central
CC-12220A10,United States,Chicago,Illinois,60653,Central
MH-17440A2,United States,Houston,Texas,77036,Central
CD-12790A2,United States,Shelton,Connecticut,6484,East
CV-12805A5,United States,Oakland,California,94601,West
TB-21625A9,United States,Manchester,Connecticut,6040,East
DG-13300A2,United States,Orange,New Jersey,7050,East
RD-19810A1,United States,Akron,Ohio,44312,East
JB-16045A3,United States,Danbury,Connecticut,6810,East
EJ-14155A3,United States,Franklin,Massachusetts,2038,East
BD-11620A4,United States,Wilmington,North Carolina,28403,South
MR-17545A4,United States,Houston,Texas,77095,Central
SR-20425A3,United States,Springfield,Ohio,45503,East
TH-21100A4,United States,Glendale,Arizona,85301,West
BD-11635A3,United States,New York City,New York,10009,East
SM-20950A5,United States,Los Angeles,California,90036,West
HE-14800A2,United States,Newark,Delaware,19711,East
JK-15640A8,United States,San Bernardino,California,92404,West
ON-18715A1,United States,Burlington,North Carolina,27217,South
TH-21100A5,United States,Salem,Virginia,24153,South
MD-17350A2,United States,Dallas,Texas,75217,Central
AH-10075A6,United States,Arlington,Texas,76017,Central
ML-17755A6,United States,Marion,Iowa,52302,Central
LB-16795A2,United States,Seattle,Washington,98105,West
NP-18670A3,United States,Lakewood,New Jersey,8701,East
EB-13750A6,United States,Cincinnati,Ohio,45231,East
RP-19390A4,United States,Thornton,Colorado,80229,West
DC-12850A8,United States,Roseville,Michigan,48066,Central
DJ-13510A5,United States,Tempe,Arizona,85281,West
CL-12565A1,United States,Reading,Pennsylvania,19601,East
NC-18340A3,United States,Apple Valley,Minnesota,55124,Central
KN-16450A3,United States,Baltimore,Maryland,21215,East
SC-20260A8,United States,Corpus Christi,Texas,78415,Central
AM-10705A2,United States,Las Vegas,Nevada,89115,West
RA-19945A2,United States,Cleveland,Ohio,44105,East
MM-17260A4,United States,Seattle,Washington,98105,West
BN-11470A3,United States,Chicago,Illinois,60623,Central
JB-16045A2,United States,Columbus,Ohio,43229,East
DB-13615A4,United States,Tucson,Arizona,85705,West
JB-16045A5,United States,Philadelphia,Pennsylvania,19120,East
AH-10075A9,United States,Cranston,Rhode Island,2920,East
AI-10855A8,United States,San Francisco,California,94122,West
TH-21115A3,United States,Houston,Texas,77070,Central
JE-15610A3,United States,Los Angeles,California,90049,West
TH-21235A5,United States,Chicago,Illinois,60653,Central
JE-15715A8,United States,Houston,Texas,77070,Central
AT-10735A8,United States,Bristol,Connecticut,6010,East
JH-15820A5,United States,Holland,Michigan,49423,Central
DR-12940A3,United States,Albuquerque,New Mexico,87105,West
AB-10165A3,United States,Louisville,Colorado,80027,West
MC-18100A5,United States,New York City,New York,10024,East
IG-15085A1,United States,Norwich,Connecticut,6360,East
FH-14275A9,United States,San Francisco,California,94122,West
AS-10285A3,United States,Noblesville,Indiana,46060,Central
PN-18775A5,United States,Clarksville,Tennessee,37042,South
GM-14500A8,United States,Hollywood,Florida,33021,South
NC-18625A1,United States,York,Pennsylvania,17403,East
TW-21025A3,United States,Mesa,Arizona,85204,West
BF-11020A6,United States,New York City,New York,10024,East
TT-21460A1,United States,San Francisco,California,94110,West
SW-20245A3,United States,Los Angeles,California,90036,West
PG-18820A2,United States,Omaha,Nebraska,68104,Central
DP-13390A6,United States,Philadelphia,Pennsylvania,19120,East
DJ-13510A2,United States,New York City,New York,10024,East
EN-13780A2,United States,Grand Rapids,Michigan,49505,Central
PB-19150A1,United States,Seattle,Washington,98115,West
BD-11560A2,United States,Fresno,California,93727,West
SE-20110A8,United States,Arlington,Virginia,22204,South
AT-10735A6,United States,Los Angeles,California,90049,West
CC-12685A2,United States,Lubbock,Texas,79424,Central
AS-10225A4,United States,Longmont,Colorado,80501,West
AB-10150A5,United States,Yonkers,New York,10701,East
DH-13075A2,United States,Los Angeles,California,90045,West
SR-20740A6,United States,Los Angeles,California,90049,West
NR-18550A2,United States,Amarillo,Texas,79109,Central
SJ-20125A10,United States,Dallas,Texas,75217,Central
LC-16885A6,United States,New York City,New York,10035,East
NS-18640A1,United States,Houston,Texas,77041,Central
NS-18640A2,United States,Orlando,Florida,32839,South
HG-14965A4,United States,Florence,Kentucky,41042,South
SF-20200A3,United States,New York City,New York,10009,East
EM-14065A1,United States,Frisco,Texas,75034,Central
DO-13645A7,United States,Paterson,New Jersey,7501,East
MY-18295A3,United States,Milwaukee,Wisconsin,53209,Central
DB-13615A3,United States,San Francisco,California,94109,West
SP-20920A1,United States,Columbus,Ohio,43229,East
ME-17320A5,United States,Los Angeles,California,90008,West
BS-11755A5,United States,Detroit,Michigan,48227,Central
KS-16300A1,United States,Columbus,Georgia,31907,South
CC-12475A3,United States,San Francisco,California,94122,West
HD-14785A3,United States,Philadelphia,Pennsylvania,19143,East
KB-16315A4,United States,Los Angeles,California,90008,West
HR-14830A2,United States,Philadelphia,Pennsylvania,19140,East
TB-21625A1,United States,New York City,New York,10035,East
DS-13180A1,United States,Columbus,Georgia,31907,South
GB-14530A6,United States,Aurora,Colorado,80013,West
VB-21745A2,United States,Houston,Texas,77041,Central
MC-17425A5,United States,Chicago,Illinois,60623,Central
CB-12025A8,United States,Decatur,Alabama,35601,South
PM-18940A2,United States,Springfield,Virginia,22153,South
DC-13285A1,United States,Plantation,Florida,33317,South
LA-16780A5,United States,Houston,Texas,77041,Central
DJ-13420A1,United States,Milwaukee,Wisconsin,53209,Central
MH-18115A6,United States,Sanford,Florida,32771,South
BG-11035A8,United States,The Colony,Texas,75056,Central
SV-20365A4,United States,Troy,Ohio,45373,East
DP-13105A7,United States,Hempstead,New York,11550,East
SR-20740A4,United States,Dallas,Texas,75081,Central
BT-11680A5,United States,Houston,Texas,77041,Central
JK-15640A1,United States,San Francisco,California,94110,West
ST-20530A4,United States,Port Saint Lucie,Florida,34952,South
TS-21505A2,United States,Concord,New Hampshire,3301,East
CM-12190A3,United States,Rochester,Minnesota,55901,Central
MC-17590A2,United States,San Marcos,Texas,78666,Central
MH-17440A1,United States,Escondido,California,92025,West
RD-19720A3,United States,Philadelphia,Pennsylvania,19134,East
KB-16240A2,United States,Los Angeles,California,90049,West
FC-14335A4,United States,Philadelphia,Pennsylvania,19140,East
BD-11770A4,United States,Philadelphia,Pennsylvania,19120,East
FH-14365A7,United States,Hempstead,New York,11550,East
SO-20335A1,United States,Greeley,Colorado,80634,West
PM-19135A2,United States,Jacksonville,Florida,32216,South
GD-14590A4,United States,Arlington,Virginia,22204,South
PA-19060A2,United States,San Francisco,California,94122,West
LS-17200A6,United States,Fresno,California,93727,West
JL-15175A4,United States,Reno,Nevada,89502,West
CA-12310A4,United States,San Antonio,Texas,78207,Central
CM-12160A5,United States,New Bedford,Massachusetts,2740,East
BT-11440A3,United States,New York City,New York,10035,East
SE-20110A10,United States,Oxnard,California,93030,West
HG-14965A5,United States,Los Angeles,California,90036,West
PF-19165A2,United States,Oakland,California,94601,West
BD-11770A3,United States,Edmonds,Washington,98026,West
BT-11395A6,United States,Los Angeles,California,90004,West
EM-14095A2,United States,New York City,New York,10024,East
LC-17050A3,United States,Dallas,Texas,75217,Central
FH-14275A6,United States,Franklin,Tennessee,37064,South
CM-12235A5,United States,Phoenix,Arizona,85023,West
FM-14380A4,United States,Miami,Florida,33178,South
HG-14965A8,United States,Colorado Springs,Colorado,80906,West
AG-10525A4,United States,New York City,New York,10011,East
OT-18730A2,United States,Bethlehem,Pennsylvania,18018,East
SV-20365A6,United States,Philadelphia,Pennsylvania,19140,East
JM-16195A1,United States,Louisville,Kentucky,40214,South
HM-14980A4,United States,Seattle,Washington,98105,West
PO-19180A4,United States,Kenosha,Wisconsin,53142,Central
KC-16675A3,United States,Henderson,Kentucky,42420,South
DB-13120A5,United States,Dallas,Texas,75217,Central
SV-20935A7,United States,Peoria,Arizona,85345,West
NS-18640A10,United States,Jacksonville,North Carolina,28540,South
MH-17455A6,United States,Los Angeles,California,90032,West
RR-19525A4,United States,Nashville,Tennessee,37211,South
RH-19555A1,United States,Charlotte,North Carolina,28205,South
RP-19390A9,United States,Seattle,Washington,98103,West
KB-16600A1,United States,Chicago,Illinois,60623,Central
MH-17620A3,United States,Cincinnati,Ohio,45231,East
HZ-14950A4,United States,Fort Lauderdale,Florida,33311,South
JG-15160A3,United States,Houston,Texas,77041,Central
AB-10165A5,United States,Lakewood,California,90712,West
HJ-14875A5,United States,San Francisco,California,94122,West
CJ-11875A1,United States,Philadelphia,Pennsylvania,19140,East
ED-13885A6,United States,Seattle,Washington,98115,West
KB-16315A3,United States,Cleveland,Ohio,44105,East
JS-16030A2,United States,Decatur,Illinois,62521,Central
PO-18850A8,United States,Mansfield,Texas,76063,Central
RD-19810A2,United States,Houston,Texas,77070,Central
JD-15895A5,United States,Richmond,Virginia,23223,South
SR-20740A3,United States,Arlington,Virginia,22204,South
TZ-21580A2,United States,San Francisco,California,94122,West
TN-21040A7,United States,San Diego,California,92024,West
PW-19030A9,United States,Watertown,New York,13601,East
AH-10075A7,United States,Los Angeles,California,90036,West
AY-10555A4,United States,Philadelphia,Pennsylvania,19140,East
SP-20650A5,United States,Akron,Ohio,44312,East
ED-13885A7,United States,San Francisco,California,94110,West
CR-12625A2,United States,Grand Rapids,Michigan,49505,Central
CS-12400A3,United States,San Francisco,California,94109,West
TS-21205A4,United States,Nashville,Tennessee,37211,South
RP-19390A5,United States,Philadelphia,Pennsylvania,19120,East
NF-18475A4,United States,Reno,Nevada,89502,West
PP-18955A7,United States,New York City,New York,10009,East
JD-16150A2,United States,Los Angeles,California,90008,West
EJ-14155A5,United States,San Diego,California,92037,West
PW-19240A4,United States,San Francisco,California,94110,West
TS-21430A1,United States,San Diego,California,92105,West
BM-11650A7,United States,Elyria,Ohio,44035,East
AW-10930A3,United States,Houston,Texas,77070,Central
MH-17290A2,United States,Miami,Florida,33178,South
SW-20275A6,United States,Seattle,Washington,98115,West
SP-20860A3,United States,Murfreesboro,Tennessee,37130,South
SC-20695A1,United States,Saint Louis,Missouri,63116,Central
PW-19030A5,United States,Seattle,Washington,98105,West
CS-12250A9,United States,New York City,New York,10024,East
RP-19855A4,United States,Woodbury,Minnesota,55125,Central
CS-12175A1,United States,Chattanooga,Tennessee,37421,South
MJ-17740A7,United States,Philadelphia,Pennsylvania,19140,East
JG-15160A9,United States,Lafayette,Louisiana,70506,South
AG-10765A4,United States,Lawrence,Indiana,46226,Central
CK-12205A4,United States,Hillsboro,Oregon,97123,West
HD-14785A1,United States,Cambridge,Massachusetts,2138,East
BO-11350A4,United States,San Diego,California,92105,West
LC-16885A1,United States,New York City,New York,10009,East
RB-19465A2,United States,Tallahassee,Florida,32303,South
JD-16015A6,United States,Toledo,Ohio,43615,East
MF-17665A5,United States,Columbia,Maryland,21044,East
BF-11170A1,United States,Atlanta,Georgia,30318,South
FO-14305A3,United States,Sacramento,California,95823,West
BB-11545A5,United States,Fort Worth,Texas,76106,Central
IL-15100A1,United States,Columbus,Ohio,43229,East
PO-19180A9,United States,Louisville,Colorado,80027,West
DB-13555A3,United States,Raleigh,North Carolina,27604,South
LC-16960A4,United States,New York City,New York,10024,East
MP-18175A8,United States,Chicago,Illinois,60623,Central
EA-14035A11,United States,Huntsville,Texas,77340,Central
BM-11785A2,United States,Salem,Oregon,97301,West
CM-12715A4,United States,Houston,Texas,77070,Central
JD-16150A8,United States,Twin Falls,Idaho,83301,West
AS-10630A3,United States,Knoxville,Tennessee,37918,South
CM-11815A4,United States,Phoenix,Arizona,85023,West
JE-15715A2,United States,Monroe,North Carolina,28110,South
AG-10525A3,United States,Richmond,Virginia,23223,South
BP-11095A10,United States,Los Angeles,California,90008,West
MJ-17740A6,United States,Orem,Utah,84057,West
VM-21685A3,United States,Burlington,Vermont,5408,East
KT-16480A5,United States,Philadelphia,Pennsylvania,19134,East
CS-12250A1,United States,Chicago,Illinois,60623,Central
AB-10015A1,United States,Oklahoma City,Oklahoma,73120,Central
AH-10030A4,United States,New York City,New York,10035,East
DO-13435A7,United States,Salt Lake City,Utah,84106,West
MC-17590A4,United States,Utica,New York,13501,East
JF-15190A7,United States,Philadelphia,Pennsylvania,19134,East
SM-20950A10,United States,Los Angeles,California,90004,West
SP-20650A1,United States,Jackson,Michigan,49201,Central
CK-12760A7,United States,Glendale,Arizona,85301,West
PW-19240A5,United States,Wilmington,Delaware,19805,East
EB-14170A2,United States,Austin,Texas,78745,Central
DK-13090A4,United States,Orlando,Florida,32839,South
TB-21055A5,United States,Reading,Pennsylvania,19601,East
AG-10900A2,United States,Philadelphia,Pennsylvania,19134,East
BB-11545A8,United States,Saint Charles,Missouri,63301,Central
VP-21760A6,United States,Indianapolis,Indiana,46203,Central
RP-19270A1,United States,Seattle,Washington,98115,West
DH-13675A4,United States,Harrisonburg,Virginia,22801,South
SW-20455A3,United States,Rochester,New York,14609,East
KF-16285A6,United States,Sandy Springs,Georgia,30328,South
JR-16210A2,United States,San Francisco,California,94110,West
JC-16105A5,United States,Minneapolis,Minnesota,55407,Central
BP-11290A1,United States,Columbus,Ohio,43229,East
FA-14230A7,United States,Raleigh,North Carolina,27604,South
DN-13690A1,United States,New York City,New York,10011,East
FO-14305A10,United States,Philadelphia,Pennsylvania,19143,East
DP-13105A2,United States,Meridian,Idaho,83642,West
JW-15220A1,United States,Sacramento,California,95823,West
TT-21460A6,United States,Charlotte,North Carolina,28205,South
SN-20560A3,United States,Paterson,New Jersey,7501,East
JM-15865A4,United States,Arlington,Virginia,22204,South
SB-20185A5,United States,Chicago,Illinois,60653,Central
CC-12475A8,United States,San Diego,California,92037,West
SH-19975A2,United States,Seattle,Washington,98105,West
RB-19435A3,United States,Columbus,Ohio,43229,East
TC-21295A4,United States,Houston,Texas,77095,Central
CT-11995A6,United States,Irving,Texas,75061,Central
GZ-14470A9,United States,Morristown,New Jersey,7960,East
AM-10360A3,United States,Los Angeles,California,90008,West
AH-10120A7,United States,Aurora,Illinois,60505,Central
MY-18295A11,United States,Durham,North Carolina,27707,South
BS-11590A1,United States,Columbus,Ohio,43229,East
BB-10990A5,United States,Los Angeles,California,90036,West
ML-17755A1,United States,Stockton,California,95207,West
FC-14245A1,United States,Columbia,Missouri,65203,Central
CR-12625A1,United States,Columbus,Georgia,31907,South
LC-16960A1,United States,San Diego,California,92037,West
GZ-14470A6,United States,Texas City,Texas,77590,Central
BD-11320A2,United States,Los Angeles,California,90004,West
EM-14095A3,United States,Springfield,Virginia,22153,South
BP-11290A5,United States,Decatur,Illinois,62521,Central
SU-20665A3,United States,New York City,New York,10009,East
AY-10555A2,United States,San Francisco,California,94110,West
EM-13825A7,United States,Moreno Valley,California,92553,West
SA-20830A8,United States,Everett,Massachusetts,2149,East
CA-12265A2,United States,Chattanooga,Tennessee,37421,South
CV-12805A4,United States,Austin,Texas,78745,Central
AH-10690A1,United States,Virginia Beach,Virginia,23464,South
DS-13180A7,United States,Jamestown,New York,14701,East
AH-10690A2,United States,Coral Gables,Florida,33134,South
ZC-21910A4,United States,Hickory,North Carolina,28601,South
DF-13135A1,United States,Rockford,Illinois,61107,Central
SS-20140A8,United States,Seattle,Washington,98103,West
FP-14320A3,United States,Huntsville,Texas,77340,Central
HE-14800A3,United States,Milwaukee,Wisconsin,53209,Central
SP-20545A5,United States,Green Bay,Wisconsin,54302,Central
BP-11185A1,United States,Philadelphia,Pennsylvania,19120,East
PG-18895A4,United States,Los Angeles,California,90008,West
JP-15520A6,United States,North Miami,Florida,33161,South
NW-18400A4,United States,Portland,Oregon,97206,West
SW-20245A7,United States,Aurora,Illinois,60505,Central
EH-14005A3,United States,San Francisco,California,94109,West
SC-20260A1,United States,San Francisco,California,94110,West
NC-18535A7,United States,New Bedford,Massachusetts,2740,East
AS-10090A8,United States,San Diego,California,92037,West
JL-15130A6,United States,Jackson,Tennessee,38301,South
VG-21790A4,United States,Jacksonville,Florida,32216,South
HG-14965A11,United States,San Diego,California,92024,West
JH-15430A2,United States,Hialeah,Florida,33012,South
RO-19780A2,United States,Houston,Texas,77070,Central
LW-17125A1,United States,Virginia Beach,Virginia,23464,South
CC-12370A5,United States,Houston,Texas,77070,Central
JP-16135A1,United States,Philadelphia,Pennsylvania,19120,East
DD-13570A5,United States,Memphis,Tennessee,38109,South
ES-14080A2,United States,Lakewood,Ohio,44107,East
RD-19900A8,United States,Philadelphia,Pennsylvania,19120,East
RL-19615A5,United States,Los Angeles,California,90008,West
JP-15460A5,United States,Dallas,Texas,75220,Central
DM-13345A3,United States,Orange,New Jersey,7050,East
CS-11860A5,United States,Dallas,Texas,75220,Central
DL-13315A3,United States,Romeoville,Illinois,60441,Central
LC-16870A2,United States,Chicago,Illinois,60623,Central
JG-15115A3,United States,Jacksonville,North Carolina,28540,South
HM-14860A8,United States,Springfield,Missouri,65807,Central
TN-21040A1,United States,San Francisco,California,94110,West
VP-21760A7,United States,Columbia,Tennessee,38401,South
CS-12355A2,United States,Hollywood,Florida,33021,South
PG-18820A8,United States,Dallas,Texas,75081,Central
HG-14845A4,United States,Houston,Texas,77041,Central
MH-18115A2,United States,Philadelphia,Pennsylvania,19140,East
TB-21280A5,United States,Phoenix,Arizona,85023,West
EM-13825A5,United States,Sandy Springs,Georgia,30328,South
JF-15415A5,United States,Spokane,Washington,99207,West
NB-18655A6,United States,Milwaukee,Wisconsin,53209,Central
CS-11860A1,United States,Fairfield,Ohio,45014,East
ND-18460A4,United States,Huntsville,Alabama,35810,South
EA-14035A4,United States,New York City,New York,10011,East
BP-11050A3,United States,Los Angeles,California,90008,West
NS-18640A8,United States,Carlsbad,New Mexico,88220,West
MV-17485A7,United States,Pocatello,Idaho,83201,West
LE-16810A2,United States,Springfield,Virginia,22153,South
VP-21760A2,United States,Toledo,Ohio,43615,East
TC-21475A5,United States,Fort Collins,Colorado,80525,West
SG-20470A6,United States,New York City,New York,10024,East
VP-21760A3,United States,New York City,New York,10035,East
PO-18865A2,United States,Marlborough,Massachusetts,1752,East
JL-15130A4,United States,New Rochelle,New York,10801,East
RW-19540A6,United States,Seattle,Washington,98103,West
RB-19465A6,United States,Detroit,Michigan,48227,Central
SC-20095A4,United States,Fayetteville,Arkansas,72701,South
EM-13960A1,United States,Quincy,Illinois,62301,Central
RP-19390A11,United States,New York City,New York,10035,East
AB-10105A3,United States,Detroit,Michigan,48205,Central
ND-18460A2,United States,Chandler,Arizona,85224,West
XP-21865A6,United States,Hollywood,Florida,33021,South
MM-18280A9,United States,Los Angeles,California,90049,West
ML-17395A7,United States,San Francisco,California,94122,West
KM-16225A5,United States,Sunnyvale,California,94086,West
SL-20155A2,United States,New York City,New York,10011,East
AJ-10780A6,United States,Los Angeles,California,90004,West
DK-12835A4,United States,San Francisco,California,94122,West
BK-11260A2,United States,Santa Ana,California,92704,West
CC-12670A2,United States,Seattle,Washington,98103,West
ED-13885A3,United States,New York City,New York,10011,East
SV-20785A9,United States,Los Angeles,California,90045,West
AR-10825A4,United States,Seattle,Washington,98103,West
